COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS2,STATUS_DATE2,STATUS_REASON
827.4814193,1532,31/07/2018,419.7939782,825.9223536,TRUE,108,,19/09/2018,ManagedPortfolio,TRUE,FALSE,0,01/07/2018,Inactive,24/07/2018,Inactive Client
558.5518802,1532,31/07/2018,205.437321,921.1389306,TRUE,143,The Best Things in Life Are Not Fees,24/07/2018,RetirementBasic,TRUE,TRUE,3,01/07/2018,Active,24/07/2018,Active Client
22.62289592,1533,31/03/2017,837.5521032,843.8343566,FALSE,0,,24/02/2018,Cash,TRUE,FALSE,4,01/03/2017,Inactive,13/03/2017,Inactive Client
310.158487,1533,31/03/2017,48.95875972,197.7636624,FALSE,0,,19/01/2018,Brokerage,TRUE,FALSE,5,01/03/2017,Inactive,13/03/2017,Inactive Client
904.3463322,1533,31/03/2017,911.5353761,505.1288639,TRUE,95,The Best Things in Life Are Not Fees,13/03/2017,Savings,TRUE,TRUE,3,01/03/2017,Active,13/03/2017,Active Client
463.1278846,1533,31/03/2017,285.5758786,296.2823528,TRUE,123,Wealth Comes in Many Forms,13/03/2017,Education,TRUE,TRUE,0,01/03/2017,Active,13/03/2017,Active Client
71.27250639,1533,31/03/2017,43.14174015,953.2185667,TRUE,140,The Best Things in Life Are Not Fees,13/03/2017,FinancialPlan,TRUE,TRUE,0,01/03/2017,Active,13/03/2017,Active Client
359.8982033,1533,31/03/2017,679.9596563,991.7313842,FALSE,0,,19/03/2017,RetirementBrokerage,TRUE,FALSE,1,01/03/2017,Inactive,13/03/2017,Inactive Client
911.0842086,1533,31/03/2017,88.11091828,897.8135651,FALSE,0,,27/09/2017,RetirementPlan,TRUE,FALSE,4,01/03/2017,Inactive,13/03/2017,Inactive Client
369.0108629,1533,31/03/2017,219.6046107,463.5911468,TRUE,29,Now Prove It,13/03/2017,RetirementBasic,TRUE,TRUE,4,01/03/2017,Active,13/03/2017,Active Client
889.3096536,1534,30/09/2018,953.3182187,269.5544556,TRUE,4,More Generous Investing,23/09/2016,RetirementBrokerage,TRUE,TRUE,4,01/09/2018,Active,23/09/2018,Active Client
601.0046311,1534,30/09/2018,654.3430983,933.9152645,FALSE,0,,20/03/2018,RetirementPlan,TRUE,FALSE,2,01/09/2018,Inactive,23/09/2018,Inactive Client
842.0525209,1535,30/04/2016,506.2862623,865.3651581,TRUE,118,Now Prove It,10/04/2016,FinancialPlan,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client
949.6040015,1535,30/04/2016,818.4208609,909.2648134,FALSE,0,,20/04/2017,RetirementBrokerage,TRUE,FALSE,3,01/04/2016,Inactive,10/04/2016,Inactive Client
331.4909538,1536,31/03/2017,127.0088077,478.1104261,TRUE,63,Now Prove It,21/03/2017,Cash,TRUE,TRUE,1,01/03/2017,Active,21/03/2017,Active Client
893.558746,1536,31/03/2017,967.3952665,698.3021147,FALSE,0,,29/03/2017,Brokerage,TRUE,FALSE,5,01/03/2017,Inactive,21/03/2017,Inactive Client
5.608101884,1536,31/03/2017,154.2851004,913.9240787,TRUE,119,The Best Things in Life Are Not Fees,21/03/2017,Savings,TRUE,TRUE,2,01/03/2017,Active,21/03/2017,Active Client
477.1395248,1536,31/03/2017,163.4410005,197.0094484,TRUE,122,The Best Things in Life Are Not Fees,21/03/2017,Education,TRUE,TRUE,5,01/03/2017,Active,21/03/2017,Active Client
628.8876413,1536,31/03/2017,210.6724406,553.4352831,FALSE,0,,22/01/2018,FinancialPlan,TRUE,FALSE,5,01/03/2017,Inactive,21/03/2017,Inactive Client
846.1851719,1537,29/02/2016,152.0971732,346.3472023,TRUE,52,More Generous Investing,10/02/2016,Cash,TRUE,TRUE,3,01/02/2016,Active,10/02/2016,Active Client
60.82285437,1537,29/02/2016,683.4896073,494.9551878,TRUE,13,More Generous Investing,10/02/2016,Brokerage,TRUE,TRUE,0,01/02/2016,Active,10/02/2016,Active Client
362.188526,1537,29/02/2016,607.9844439,745.8553442,TRUE,119,,21/04/2018,Savings,TRUE,FALSE,1,01/02/2016,Inactive,10/02/2016,Inactive Client
713.6716942,1537,29/02/2016,197.9148862,767.3757254,TRUE,106,,29/12/2016,Education,TRUE,FALSE,4,01/02/2016,Inactive,10/02/2016,Inactive Client
729.2827727,1537,29/02/2016,175.3888225,852.6702694,TRUE,111,,27/07/2017,FinancialPlan,TRUE,FALSE,5,01/02/2016,Inactive,10/02/2016,Inactive Client
147.7862079,1537,29/02/2016,25.97971996,563.5155532,FALSE,0,,09/08/2016,RetirementBrokerage,TRUE,FALSE,3,01/02/2016,Inactive,10/02/2016,Inactive Client
182.6748067,1538,31/01/2016,675.3566596,973.8268194,TRUE,4,More Generous Investing,11/01/2016,Cash,TRUE,TRUE,1,01/01/2016,Active,11/01/2016,Active Client
404.7154874,1538,31/01/2016,142.2025194,712.3554715,TRUE,144,The Best Things in Life Are Not Fees,11/01/2016,Brokerage,TRUE,TRUE,5,01/01/2016,Active,11/01/2016,Active Client
796.3280918,1538,31/01/2016,639.8295165,406.8060409,TRUE,113,,10/08/2018,Savings,TRUE,FALSE,1,01/01/2016,Inactive,11/01/2016,Inactive Client
727.338348,1539,30/09/2018,918.3019247,390.4045457,TRUE,20,Now Prove It,13/09/2016,Savings,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client
9.144692851,1539,30/09/2018,980.4390111,346.4693137,TRUE,38,Now Prove It,13/09/2016,FinancialPlan,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client
651.7469365,1539,30/09/2018,843.6482963,198.6850474,FALSE,0,,21/05/2017,RetirementBrokerage,TRUE,FALSE,5,01/09/2018,Inactive,13/09/2018,Inactive Client
251.7806972,1539,30/09/2018,440.5993679,521.1134861,TRUE,123,,08/11/2017,RetirementPlan,TRUE,FALSE,0,01/09/2018,Inactive,13/09/2018,Inactive Client
648.543933,1539,30/09/2018,593.8640498,946.3740814,FALSE,0,,07/04/2017,ManagedPortfolio,TRUE,FALSE,4,01/09/2018,Inactive,13/09/2018,Inactive Client
307.3517873,1539,30/09/2018,625.4154999,938.6450938,TRUE,86,Wealth Comes in Many Forms,13/09/2016,RetirementBasic,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client
605.8110156,1540,31/08/2016,856.8370303,806.8401104,TRUE,148,,11/06/2018,Cash,TRUE,FALSE,2,01/07/2016,Inactive,01/08/2016,Inactive Client
677.6788035,1540,31/08/2016,668.3166873,205.8411115,TRUE,44,More Generous Investing,01/08/2016,Savings,TRUE,TRUE,2,01/07/2016,Active,01/08/2016,Active Client
492.9328522,1540,31/08/2016,899.6853574,499.1749306,TRUE,108,,20/04/2017,Education,TRUE,FALSE,5,01/07/2016,Inactive,01/08/2016,Inactive Client
516.2387978,1540,31/08/2016,860.3541019,928.3800139,FALSE,0,,20/02/2017,FinancialPlan,TRUE,FALSE,3,01/07/2016,Inactive,01/08/2016,Inactive Client
178.6332488,1540,31/08/2016,4.881576741,767.8538627,FALSE,0,,06/05/2017,RetirementBrokerage,TRUE,FALSE,4,01/07/2016,Inactive,01/08/2016,Inactive Client
358.8906888,1540,31/08/2016,67.4834398,562.1011601,TRUE,112,Now Prove It,01/08/2016,ManagedPortfolio,TRUE,TRUE,1,01/07/2016,Active,01/08/2016,Active Client
123.8073794,1540,31/08/2016,126.355039,142.1071404,FALSE,0,,05/02/2018,RetirementBasic,TRUE,FALSE,4,01/07/2016,Inactive,01/08/2016,Inactive Client
182.0982295,1541,29/02/2016,519.3989579,430.4185741,TRUE,16,Now Prove It,14/02/2016,FinancialPlan,TRUE,TRUE,5,01/02/2016,Active,14/02/2016,Active Client
807.9106303,1541,29/02/2016,585.8433555,352.2223521,FALSE,0,,27/01/2018,RetirementBrokerage,TRUE,FALSE,4,01/02/2016,Inactive,14/02/2016,Inactive Client
115.2096127,1541,29/02/2016,484.772314,282.2184967,TRUE,128,A Loan With A View,14/02/2016,RetirementPlan,TRUE,TRUE,4,01/02/2016,Active,14/02/2016,Active Client
538.703348,1541,29/02/2016,708.470681,116.8740684,TRUE,47,Now Prove It,14/02/2016,ManagedPortfolio,TRUE,TRUE,3,01/02/2016,Active,14/02/2016,Active Client
931.7716,1541,29/02/2016,988.3380431,334.3406486,FALSE,0,,21/11/2017,RetirementBasic,TRUE,FALSE,4,01/02/2016,Inactive,14/02/2016,Inactive Client
890.5091056,1542,30/06/2017,844.4442025,770.4714965,TRUE,11,More Generous Investing,13/06/2017,Brokerage,TRUE,TRUE,1,01/06/2017,Active,13/06/2017,Active Client
478.3465383,1542,30/06/2017,929.1875195,293.3384385,TRUE,67,Wealth Comes in Many Forms,13/06/2017,Savings,TRUE,TRUE,4,01/06/2017,Active,13/06/2017,Active Client
682.4734611,1542,30/06/2017,823.2648163,631.7113161,FALSE,0,,16/07/2018,Education,TRUE,FALSE,1,01/06/2017,Inactive,13/06/2017,Inactive Client
356.4514639,1542,30/06/2017,365.3222908,163.4065967,TRUE,18,Wealth Comes in Many Forms,13/06/2017,FinancialPlan,TRUE,TRUE,5,01/06/2017,Active,13/06/2017,Active Client
966.5185088,1542,30/06/2017,26.29501538,139.0853362,TRUE,131,,15/05/2018,RetirementBrokerage,TRUE,FALSE,2,01/06/2017,Inactive,13/06/2017,Inactive Client
882.5183587,1542,30/06/2017,607.1845879,638.1125237,FALSE,0,,29/07/2018,RetirementPlan,TRUE,FALSE,4,01/06/2017,Inactive,13/06/2017,Inactive Client
627.6015465,1542,30/06/2017,865.070639,899.2555852,FALSE,0,,10/09/2017,ManagedPortfolio,TRUE,FALSE,1,01/06/2017,Inactive,13/06/2017,Inactive Client
634.6720577,1543,31/12/2017,603.4630809,92.37554932,TRUE,56,More Generous Investing,18/12/2017,Savings,TRUE,TRUE,5,01/12/2017,Active,18/12/2017,Active Client
158.5925624,1543,31/12/2017,325.677501,962.3003545,TRUE,9,More Generous Investing,18/12/2017,RetirementBasic,TRUE,TRUE,1,01/12/2017,Active,18/12/2017,Active Client
527.7036287,1544,30/06/2018,443.0985872,508.3617672,TRUE,50,Now Prove It,23/06/2016,Cash,TRUE,TRUE,4,01/06/2018,Active,23/06/2018,Active Client
777.5485322,1544,30/06/2018,232.2853613,708.2938011,TRUE,142,The Best Things in Life Are Not Fees,23/06/2016,Brokerage,TRUE,TRUE,4,01/06/2018,Active,23/06/2018,Active Client
450.3299774,1545,31/08/2016,370.5750075,464.0628725,TRUE,63,Now Prove It,28/08/2016,FinancialPlan,TRUE,TRUE,5,01/08/2016,Active,28/08/2016,Active Client
452.7388528,1545,31/08/2016,519.7282363,920.5418057,FALSE,0,,06/03/2017,RetirementBrokerage,TRUE,FALSE,2,01/08/2016,Inactive,28/08/2016,Inactive Client
656.0031384,1545,31/08/2016,422.0179077,876.0644503,TRUE,82,A Loan With A View,28/08/2016,RetirementPlan,TRUE,TRUE,5,01/08/2016,Active,28/08/2016,Active Client
655.3059183,1545,31/08/2016,737.679526,577.8796953,TRUE,83,A Loan With A View,28/08/2016,ManagedPortfolio,TRUE,TRUE,4,01/08/2016,Active,28/08/2016,Active Client
827.2794351,1545,31/08/2016,17.40841141,769.8716909,FALSE,0,,07/05/2018,RetirementBasic,TRUE,FALSE,1,01/08/2016,Inactive,28/08/2016,Inactive Client
750.8738721,1546,31/07/2018,826.5079016,82.53649183,TRUE,137,,10/09/2018,Cash,TRUE,FALSE,2,01/07/2018,Inactive,23/07/2018,Inactive Client
676.1322,1546,31/07/2018,890.4155968,270.2850378,TRUE,122,Wealth Comes in Many Forms,23/07/2018,Brokerage,TRUE,TRUE,3,01/07/2018,Active,23/07/2018,Active Client
476.9393799,1546,31/07/2018,804.2306575,707.9062231,TRUE,15,More Generous Investing,23/07/2018,Savings,TRUE,TRUE,2,01/07/2018,Active,23/07/2018,Active Client
182.8242719,1546,31/07/2018,881.8388569,861.1029354,TRUE,130,,09/09/2018,Education,TRUE,FALSE,1,01/07/2018,Inactive,23/07/2018,Inactive Client
681.4285477,1546,31/07/2018,741.853749,391.9255111,TRUE,110,The Best Things in Life Are Not Fees,23/07/2018,FinancialPlan,TRUE,TRUE,5,01/07/2018,Active,23/07/2018,Active Client
662.363815,1547,28/02/2018,182.3148025,254.5574235,TRUE,33,More Generous Investing,05/02/2018,RetirementBrokerage,TRUE,TRUE,4,01/02/2018,Active,05/02/2018,Active Client
872.9483812,1547,28/02/2018,982.0571737,623.3576435,TRUE,15,More Generous Investing,05/02/2018,RetirementPlan,TRUE,TRUE,1,01/02/2018,Active,05/02/2018,Active Client
453.4737574,1547,28/02/2018,287.4198725,623.4249439,FALSE,0,,09/09/2018,ManagedPortfolio,TRUE,FALSE,4,01/02/2018,Inactive,05/02/2018,Inactive Client
320.1214122,1547,28/02/2018,326.6417125,22.34050039,TRUE,34,More Generous Investing,05/02/2018,RetirementBasic,TRUE,TRUE,4,01/02/2018,Active,05/02/2018,Active Client
642.897057,1548,31/08/2018,60.52551464,118.3650354,TRUE,116,,06/09/2018,Cash,TRUE,FALSE,1,01/08/2018,Inactive,20/08/2018,Inactive Client
727.585699,1548,31/08/2018,483.1002623,780.4278745,TRUE,100,,29/09/2018,Brokerage,TRUE,FALSE,2,01/08/2018,Inactive,20/08/2018,Inactive Client
170.7051286,1548,31/08/2018,13.45152716,869.5304125,TRUE,126,The Best Things in Life Are Not Fees,20/08/2018,Savings,TRUE,TRUE,3,01/08/2018,Active,20/08/2018,Active Client
723.053734,1548,31/08/2018,729.24336,408.6753289,TRUE,47,More Generous Investing,20/08/2018,RetirementBasic,TRUE,TRUE,1,01/08/2018,Active,20/08/2018,Active Client
609.4733947,1549,31/05/2017,717.1315454,96.71980457,TRUE,68,A Loan With A View,20/05/2017,Cash,TRUE,TRUE,0,01/05/2017,Active,20/05/2017,Active Client
727.0707392,1549,31/05/2017,534.176898,218.7513937,TRUE,129,The Best Things in Life Are Not Fees,20/05/2017,Brokerage,TRUE,TRUE,2,01/05/2017,Active,20/05/2017,Active Client
276.9030328,1549,31/05/2017,975.5358891,37.61102005,TRUE,150,,27/06/2017,Savings,TRUE,FALSE,0,01/05/2017,Inactive,20/05/2017,Inactive Client
456.5626435,1549,31/05/2017,985.8949176,445.2151961,FALSE,0,,20/04/2018,Education,TRUE,FALSE,4,01/05/2017,Inactive,20/05/2017,Inactive Client
959.410618,1549,31/05/2017,388.2390098,280.483179,TRUE,136,,26/09/2017,FinancialPlan,TRUE,FALSE,5,01/05/2017,Inactive,20/05/2017,Inactive Client
347.3890389,1549,31/05/2017,126.0726233,826.2456237,TRUE,132,,23/03/2018,RetirementBrokerage,TRUE,FALSE,5,01/05/2017,Inactive,20/05/2017,Inactive Client
83.49960991,1550,30/06/2017,344.4455844,663.7525467,TRUE,16,More Generous Investing,01/06/2017,FinancialPlan,TRUE,TRUE,1,01/05/2017,Active,01/06/2017,Active Client
236.1904296,1550,30/06/2017,706.5830967,431.3239645,FALSE,0,,19/01/2018,RetirementBrokerage,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client
8.283961533,1550,30/06/2017,783.9767274,419.0819074,TRUE,96,Wealth Comes in Many Forms,01/06/2017,RetirementPlan,TRUE,TRUE,5,01/05/2017,Active,01/06/2017,Active Client
945.8892554,1550,30/06/2017,345.6233256,692.3376362,FALSE,0,,09/08/2018,ManagedPortfolio,TRUE,FALSE,1,01/05/2017,Inactive,01/06/2017,Inactive Client
213.175312,1551,30/09/2018,78.94723307,899.0827674,TRUE,29,More Generous Investing,04/09/2018,Brokerage,TRUE,TRUE,0,01/09/2018,Active,04/09/2018,Active Client
835.8058949,1551,30/09/2018,65.41115012,809.7693213,FALSE,0,,14/09/2018,Savings,TRUE,FALSE,2,01/09/2018,Inactive,04/09/2018,Inactive Client
530.1966119,1551,30/09/2018,22.39732341,199.822016,TRUE,136,,07/09/2018,Education,TRUE,FALSE,4,01/09/2018,Inactive,04/09/2018,Inactive Client
339.5392476,1552,31/05/2017,266.3310502,211.9237823,TRUE,42,More Generous Investing,17/05/2017,FinancialPlan,TRUE,TRUE,1,01/05/2017,Active,17/05/2017,Active Client
85.25917992,1552,31/05/2017,291.0787285,876.2353945,TRUE,119,,29/07/2018,RetirementBrokerage,TRUE,FALSE,2,01/05/2017,Inactive,17/05/2017,Inactive Client
381.2543944,1552,31/05/2017,71.11439874,310.9713921,TRUE,33,Now Prove It,17/05/2017,RetirementPlan,TRUE,TRUE,5,01/05/2017,Active,17/05/2017,Active Client
205.3973713,1552,31/05/2017,862.5134556,463.6721092,TRUE,71,A Loan With A View,17/05/2017,ManagedPortfolio,TRUE,TRUE,3,01/05/2017,Active,17/05/2017,Active Client
124.2256161,1552,31/05/2017,354.7759671,687.6617636,FALSE,0,,20/11/2017,RetirementBasic,TRUE,FALSE,5,01/05/2017,Inactive,17/05/2017,Inactive Client
703.5284392,1553,30/11/2017,901.8019322,733.7328466,TRUE,42,Now Prove It,01/11/2017,RetirementBrokerage,TRUE,TRUE,3,01/10/2017,Active,01/11/2017,Active Client
927.1494822,1553,30/11/2017,407.5653542,863.9666784,TRUE,28,A Loan With A View,01/11/2017,RetirementPlan,TRUE,TRUE,1,01/10/2017,Active,01/11/2017,Active Client
265.0005262,1553,30/11/2017,411.8078545,163.3842864,TRUE,48,Now Prove It,01/11/2017,RetirementBasic,TRUE,TRUE,5,01/10/2017,Active,01/11/2017,Active Client
528.2916778,1554,31/05/2016,400.1779561,5.023491627,TRUE,75,Now Prove It,05/05/2016,RetirementBrokerage,TRUE,TRUE,1,01/05/2016,Active,05/05/2016,Active Client
960.201097,1555,31/01/2016,730.3527407,338.1704895,TRUE,12,Now Prove It,03/01/2016,Brokerage,TRUE,TRUE,4,01/01/2016,Active,03/01/2016,Active Client
101.2360098,1555,31/01/2016,681.9854288,280.368409,TRUE,42,Wealth Comes in Many Forms,03/01/2016,Savings,TRUE,TRUE,4,01/01/2016,Active,03/01/2016,Active Client
201.6468945,1555,31/01/2016,324.1751989,52.53685868,TRUE,68,Now Prove It,03/01/2016,FinancialPlan,TRUE,TRUE,1,01/01/2016,Active,03/01/2016,Active Client
432.8575352,1556,31/10/2016,315.3270508,496.762256,TRUE,94,Now Prove It,18/10/2016,RetirementBrokerage,TRUE,TRUE,1,01/10/2016,Active,18/10/2016,Active Client
490.9447048,1556,31/10/2016,593.9905391,197.8419216,TRUE,59,A Loan With A View,18/10/2016,RetirementPlan,TRUE,TRUE,2,01/10/2016,Active,18/10/2016,Active Client
638.4554373,1556,31/10/2016,926.6774464,105.525744,FALSE,0,,19/06/2018,ManagedPortfolio,TRUE,FALSE,0,01/10/2016,Inactive,18/10/2016,Inactive Client
157.9535433,1556,31/10/2016,396.850552,530.9482443,TRUE,51,Wealth Comes in Many Forms,18/10/2016,RetirementBasic,TRUE,TRUE,2,01/10/2016,Active,18/10/2016,Active Client
772.5796311,1557,31/05/2016,532.4088208,264.9170984,TRUE,129,,15/04/2018,Cash,TRUE,FALSE,3,01/05/2016,Inactive,19/05/2016,Inactive Client
824.0648813,1557,31/05/2016,327.1727957,90.68207751,TRUE,4,More Generous Investing,19/05/2016,Savings,TRUE,TRUE,1,01/05/2016,Active,19/05/2016,Active Client
566.2721979,1557,31/05/2016,389.6893901,246.6111367,TRUE,67,The Best Things in Life Are Not Fees,19/05/2016,Education,TRUE,TRUE,1,01/05/2016,Active,19/05/2016,Active Client
111.738955,1557,31/05/2016,686.8096078,752.3985887,TRUE,104,Wealth Comes in Many Forms,19/05/2016,FinancialPlan,TRUE,TRUE,5,01/05/2016,Active,19/05/2016,Active Client
839.7397998,1557,31/05/2016,245.634833,329.7980685,FALSE,0,,27/08/2018,RetirementBrokerage,TRUE,FALSE,1,01/05/2016,Inactive,19/05/2016,Inactive Client
252.6258584,1557,31/05/2016,175.2201068,720.2458461,TRUE,75,Now Prove It,19/05/2016,RetirementBasic,TRUE,TRUE,5,01/05/2016,Active,19/05/2016,Active Client
246.5883555,1558,30/06/2016,955.2614122,114.6307961,FALSE,0,,12/10/2017,Cash,TRUE,FALSE,0,01/06/2016,Inactive,24/06/2016,Inactive Client
333.0526429,1558,30/06/2016,1.740885125,947.800034,TRUE,80,Now Prove It,24/06/2016,Brokerage,TRUE,TRUE,5,01/06/2016,Active,24/06/2016,Active Client
912.1508157,1558,30/06/2016,335.0694094,515.7560949,FALSE,0,,21/08/2016,Savings,TRUE,FALSE,5,01/06/2016,Inactive,24/06/2016,Inactive Client
986.8521255,1558,30/06/2016,591.3859053,555.9181851,FALSE,0,,08/12/2017,Education,TRUE,FALSE,4,01/06/2016,Inactive,24/06/2016,Inactive Client
528.7777973,1558,30/06/2016,874.4042721,602.5476372,TRUE,99,Wealth Comes in Many Forms,24/06/2016,FinancialPlan,TRUE,TRUE,3,01/06/2016,Active,24/06/2016,Active Client
637.4892992,1558,30/06/2016,734.1923715,729.6320052,TRUE,109,Wealth Comes in Many Forms,24/06/2016,RetirementBrokerage,TRUE,TRUE,4,01/06/2016,Active,24/06/2016,Active Client
136.7333098,1558,30/06/2016,568.5605887,452.014817,TRUE,7,More Generous Investing,24/06/2016,RetirementPlan,TRUE,TRUE,0,01/06/2016,Active,24/06/2016,Active Client
967.1788323,1558,30/06/2016,108.4142661,113.3452689,TRUE,145,,05/03/2017,ManagedPortfolio,TRUE,FALSE,1,01/06/2016,Inactive,24/06/2016,Inactive Client
593.4301301,1559,31/03/2018,908.0312507,593.4075932,TRUE,9,More Generous Investing,13/03/2018,FinancialPlan,TRUE,TRUE,2,01/03/2018,Active,13/03/2018,Active Client
899.358056,1559,31/03/2018,821.4502127,671.4184168,TRUE,44,More Generous Investing,13/03/2018,RetirementBrokerage,TRUE,TRUE,2,01/03/2018,Active,13/03/2018,Active Client
469.5013944,1559,31/03/2018,351.3867924,223.6257225,TRUE,65,The Best Things in Life Are Not Fees,13/03/2018,RetirementPlan,TRUE,TRUE,4,01/03/2018,Active,13/03/2018,Active Client
902.6450087,1560,31/03/2018,302.0125513,645.0627192,TRUE,3,More Generous Investing,09/03/2016,FinancialPlan,TRUE,TRUE,0,01/03/2018,Active,09/03/2018,Active Client
312.089953,1560,31/03/2018,835.7257762,892.5295253,TRUE,29,More Generous Investing,09/03/2016,RetirementPlan,TRUE,TRUE,3,01/03/2018,Active,09/03/2018,Active Client
770.0306873,1560,31/03/2018,733.6340349,111.9034593,TRUE,77,Now Prove It,09/03/2016,ManagedPortfolio,TRUE,TRUE,1,01/03/2018,Active,09/03/2018,Active Client
544.4103616,1561,31/07/2017,628.6907021,538.5574058,TRUE,101,Now Prove It,24/07/2017,Cash,TRUE,TRUE,3,01/07/2017,Active,24/07/2017,Active Client
583.1759346,1561,31/07/2017,377.6780218,519.5678162,TRUE,66,More Generous Investing,24/07/2017,Brokerage,TRUE,TRUE,1,01/07/2017,Active,24/07/2017,Active Client
643.3185389,1561,31/07/2017,815.7057841,8.050660328,FALSE,0,,07/08/2018,Savings,TRUE,FALSE,2,01/07/2017,Inactive,24/07/2017,Inactive Client
343.3204349,1562,30/06/2016,56.03241951,165.5366681,TRUE,54,Now Prove It,12/06/2016,Savings,TRUE,TRUE,3,01/06/2016,Active,12/06/2016,Active Client
678.146816,1562,30/06/2016,774.9351383,280.3958168,FALSE,0,,29/06/2016,Education,TRUE,FALSE,0,01/06/2016,Inactive,12/06/2016,Inactive Client
666.2184198,1562,30/06/2016,139.3625918,682.1590512,TRUE,26,A Loan With A View,12/06/2016,FinancialPlan,TRUE,TRUE,5,01/06/2016,Active,12/06/2016,Active Client
736.669833,1562,30/06/2016,822.4494436,889.9196766,TRUE,129,,10/08/2016,RetirementBrokerage,TRUE,FALSE,3,01/06/2016,Inactive,12/06/2016,Inactive Client
482.3909856,1562,30/06/2016,884.6645956,352.3559331,TRUE,43,More Generous Investing,12/06/2016,RetirementBasic,TRUE,TRUE,4,01/06/2016,Active,12/06/2016,Active Client
660.0063569,1563,28/02/2018,974.1021934,26.22661247,FALSE,0,,23/06/2017,Cash,TRUE,FALSE,4,01/02/2018,Inactive,17/02/2018,Inactive Client
991.4448709,1563,28/02/2018,292.282899,499.6906539,TRUE,141,A Loan With A View,18/02/2016,Brokerage,TRUE,TRUE,4,01/02/2018,Active,17/02/2018,Active Client
543.19567,1563,28/02/2018,30.86421651,323.8960193,TRUE,11,More Generous Investing,18/02/2016,Savings,TRUE,TRUE,1,01/02/2018,Active,17/02/2018,Active Client
538.8450389,1563,28/02/2018,774.7774658,785.8248358,TRUE,15,Now Prove It,18/02/2016,FinancialPlan,TRUE,TRUE,5,01/02/2018,Active,17/02/2018,Active Client
776.7729791,1563,28/02/2018,709.2808854,521.8209069,FALSE,0,,15/06/2017,RetirementBrokerage,TRUE,FALSE,3,01/02/2018,Inactive,17/02/2018,Inactive Client
513.3630486,1563,28/02/2018,872.3830115,793.4988077,FALSE,0,,05/01/2017,RetirementPlan,TRUE,FALSE,4,01/02/2018,Inactive,17/02/2018,Inactive Client
