ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE,ASSETS,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
59.10172767,30 to 40,84111.25,1981,none,High,650.0655978,19/10/2016,Moderate,1716,23/01/2016,23/01/2016,College,22/01/2018,Employed,2,Female,1,1,Low priority,0,47803,Single,Accumulating,1261.66875,4205.5625,1,Email,English,English,Lawyer,Capital Acquisition,High,23/01/2016,67,neutral,0,Inactive,22/01/2018,37,94964,300000,Recreation
44.09080595,55 to 65,66095,1953,mail,Medium,720.3461175,11/05/2015,Growth,1757,23/12/2016,23/12/2016,PhD,23/12/2016,Homemaker,1,Female,0,1,High priority,1,119004,Single,Accumulating,991.425,3304.75,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,23/12/2016,67,very satisfied,0,Active,23/12/2016,3,126255,1250000,Transportaion
47.38496861,40 to 55,94711,1964,email,Low,710.3990839,07/01/2016,Growth,1845,06/04/2018,06/04/2018,University,06/04/2018,Homemaker,4,Female,1,1,High priority,1,101120,Married,Accumulating,1420.665,4735.55,2,Teleconference,English,English,Data Scientist,Philanthropy,Very Low,06/04/2018,67,satisfied,0,Active,06/04/2018,66,155530,150000,Utilities
63.75578019,40 to 55,108568,1962,email,Low,793.2392462,31/08/2014,Growth,1195,11/01/2016,11/01/2016,University,11/01/2016,Employed,4,Female,1,1,High priority,1,67986,Married,Accumulating,1628.52,5428.4,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,11/01/2016,67,very satisfied,1,Active,11/01/2016,13,171216,180000,Utilities
21.40630777,55 to 65,82064,1961,phone,Low,693.5351503,24/10/2015,Growth,1229,28/06/2018,28/06/2018,University,28/06/2018,Employed,4,Female,1,1,High priority,0,94637,Married,Accumulating,1230.96,4103.2,2,Email,Arabic,Arabic,Accountant,Estate Planning,Low,28/06/2018,67,satisfied,0,Active,28/06/2018,5,130971,150000,Utilities
16.15647793,65 and over,132650,1947,phone,Very High,677.7042804,16/08/2014,Aggressive,1305,03/01/2016,03/01/2016,PhD,03/01/2016,Retired,1,Female,0,0,Normal priority,0,93980,Single,Spending,1989.75,6632.5,0,In Person,English,English,Professor,Increase Net Worth,Very High,03/01/2016,67,very satisfied,1,Active,03/01/2016,70,224435,750000,Insurance
0.335559347,65 and over,128338,1950,mail,Very High,776.4417542,25/11/2017,Aggressive,1620,27/08/2018,27/08/2018,PhD,27/08/2018,Homemaker,1,Female,1,0,Normal priority,0,93541,Single,Spending,1925.07,6416.9,0,In Person,English,English,Professor,Increase Net Worth,Medium,27/08/2018,67,very satisfied,0,Active,27/08/2018,26,211791,750000,Transportaion
17.68047289,23 to 30,60848,1987,none,Very High,667.2196318,21/10/2015,Conserviti,1673,20/08/2018,20/08/2018,High School,20/08/2018,Unemployed,3,Male,1,1,Low priority,1,132472,Married,Starting,912.72,3042.4,1,Email,English,English,Lawyer,Education Planning,High,20/08/2018,67,neutral,0,Active,20/08/2018,18,76258,300000,Recreation
20.96907055,40 to 55,103811,1965,mail,Low,741.7741543,08/07/2016,Growth,1837,11/02/2017,11/02/2017,University,11/02/2017,Employed,4,Male,1,1,High priority,1,90539,Married,Accumulating,1557.165,5190.55,2,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,11/02/2017,67,satisfied,1,Active,11/02/2017,45,159135,150000,Personal
67.75323347,30 to 40,93671,1978,email,Medium,744.9879605,14/02/2016,Moderate,1381,03/08/2017,03/08/2017,College,03/08/2017,Employed,3,Male,1,1,Low priority,1,46330,Married,Accumulating,1405.065,4683.55,1,Email,English,English,Accountant,Estate Planning,Medium,03/08/2017,67,satisfied,0,Active,03/08/2017,16,139009,1250000,Housing
3.026298418,40 to 55,103834,1971,none,Low,695.8817383,01/06/2015,Growth,1555,03/01/2016,03/01/2016,College,03/01/2016,Employed,4,Male,1,1,High priority,0,133590,Married,Accumulating,1557.51,5191.7,2,Email,English,English,Accountant,Estate Planning,Low,03/01/2016,67,satisfied,0,Active,03/01/2016,55,154009,150000,Food
52.43664694,40 to 55,69386,1965,email,Medium,723.5966252,28/03/2015,Moderate,1963,27/08/2018,27/08/2018,University,27/08/2018,Homemaker,4,Male,1,1,High priority,0,53227,Married,Accumulating,1040.79,3469.3,2,Teleconference,English,English,Data Scientist,Estate Planning,Very Low,27/08/2018,67,satisfied,1,Active,27/08/2018,13,122528,1250000,Personal
39.7277996,30 to 40,118979,1978,none,Low,780.8887748,27/01/2015,Growth,1297,05/02/2018,05/02/2018,College,05/02/2018,Employed,3,Male,1,1,High priority,1,93756,Married,Accumulating,1784.685,5948.95,1,Email,English,English,Accountant,Estate Planning,Low,05/02/2018,67,satisfied,1,Active,05/02/2018,3,167019,150000,Housing
34.26881089,55 to 65,137536.25,1958,email,Low,655.7153788,10/10/2016,Growth,1313,18/02/2016,18/02/2016,PhD,17/02/2018,Homemaker,4,Male,0,1,High priority,1,86486,Married,Accumulating,2063.04375,6876.8125,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,18/02/2016,67,very satisfied,1,Inactive,17/02/2018,56,181202,180000,Health
45.09644653,30 to 40,72190,1978,email,High,688.8461887,20/09/2016,Moderate,1388,12/06/2017,12/06/2017,College,12/06/2017,Employed,3,Male,0,1,Low priority,0,125529,Married,Accumulating,1082.85,3609.5,1,Email,Arabic,Arabic,Physician,Capital Acquisition,Low,12/06/2017,67,satisfied,0,Active,12/06/2017,69,102596,100000,Housing
39.59210277,55 to 65,67580,1955,mail,Medium,708.6383058,13/11/2015,Growth,1598,13/08/2016,13/08/2016,PhD,13/08/2016,Homemaker,1,Female,1,1,High priority,0,45594,Single,Accumulating,1013.7,3379,0,Teleconference,English,English,Data Scientist,Estate Planning,Low,13/08/2016,67,satisfied,1,Active,13/08/2016,29,124864,1250000,Health
14.06718445,40 to 55,108175,1970,phone,Medium,786.5464133,01/10/2015,Growth,1619,08/06/2016,08/06/2016,University,08/06/2018,Employed,4,Female,0,1,High priority,1,118500,Married,Accumulating,1622.625,5408.75,2,Email,English,English,Accountant,Estate Planning,Low,08/06/2016,67,satisfied,0,Inactive,08/06/2018,7,136030,1250000,Personal
15.89499486,30 to 40,74416,1980,none,High,766.5028401,11/10/2014,Moderate,1790,01/08/2016,01/08/2016,College,01/08/2016,Employed,3,Male,1,1,Low priority,0,128893,Married,Accumulating,1116.24,3720.8,1,Email,English,English,Physician,Capital Acquisition,Low,01/08/2016,67,satisfied,0,Active,01/08/2016,28,106237,100000,Housing
55.07279245,40 to 55,108332.5,1965,email,Medium,735.5317115,24/09/2015,Growth,1840,11/03/2016,11/03/2016,University,11/03/2018,Employed,4,Female,1,1,High priority,1,123029,Married,Accumulating,1624.9875,5416.625,2,Email,English,English,Accountant,Estate Planning,High,11/03/2016,67,satisfied,0,Inactive,11/03/2018,27,133187,1250000,Personal
13.60534459,65 and over,84575,1945,none,Low,701.2014622,08/01/2015,Growth,1887,10/11/2017,10/11/2017,Professional,10/11/2017,Retired,1,Female,1,1,High priority,1,138879,Divorced,Accumulating,1268.625,4228.75,0,Other,English,English,Professor,Increase Net Worth,Very High,10/11/2017,67,very satisfied,1,Active,10/11/2017,34,159700,180000,Savings
45.22783167,23 to 30,94889,1988,email,Medium,724.0351546,31/01/2015,Moderate,1200,26/03/2016,26/03/2016,High School,26/03/2016,Employed,3,Male,1,1,Low priority,1,66739,Married,Accumulating,1423.335,4744.45,1,Email,English,English,Physician,Capital Acquisition,Low,26/03/2016,67,satisfied,0,Active,26/03/2016,48,124748,100000,Recreation
21.65872531,23 to 30,77908.75,1988,phone,Very High,668.9585603,15/06/2015,Conserviti,1234,13/05/2016,13/05/2016,High School,13/05/2018,Employed,2,Female,1,1,Low priority,0,69383,Single,Starting,1168.63125,3895.4375,1,Email,English,English,Lawyer,Capital Acquisition,Medium,13/05/2016,67,neutral,1,Inactive,13/05/2018,52,80775,300000,Recreation
34.23245026,30 to 40,80663,1979,email,Medium,670.9023459,10/06/2014,Moderate,1412,10/02/2016,10/02/2016,College,10/02/2016,Employed,3,Male,0,1,Low priority,1,104103,Married,Accumulating,1209.945,4033.15,1,Email,English,English,Physician,Capital Acquisition,High,10/02/2016,67,satisfied,0,Active,10/02/2016,22,114720,100000,Housing
90.10809219,55 to 65,122704,1953,mail,Very Low,680.6808702,27/04/2017,Growth,1463,05/05/2018,05/05/2018,PhD,05/05/2018,Homemaker,2,Female,1,0,High priority,0,86599,Married,Accumulating,1840.56,6135.2,0,Other,English,English,Professor,Increase Net Worth,Medium,05/05/2018,67,very satisfied,1,Active,05/05/2018,4,197367,80000,Transportaion
32.75071136,55 to 65,115918,1958,email,Very Low,751.3264697,18/12/2014,Growth,1872,26/12/2016,26/12/2016,University,26/12/2016,Homemaker,4,Female,1,1,High priority,0,106052,Married,Accumulating,1738.77,5795.9,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,26/12/2016,67,very satisfied,0,Active,26/12/2016,47,186348,80000,Health
14.79757525,65 and over,144461,1934,none,Very High,651.1881513,23/05/2015,Aggressive,1910,27/01/2017,27/01/2017,Professional,27/01/2017,Selfemployed,1,Female,1,0,Normal priority,0,134858,Divorced,Gifting,2166.915,7223.05,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,27/01/2017,67,very dissatisfied,1,Active,27/01/2017,72,254098,1250000,Uncategorized
19.71271477,65 and over,144189,1934,none,Very High,682.2760178,02/02/2016,Aggressive,1001,29/11/2017,29/11/2017,Professional,29/11/2017,Selfemployed,1,Female,1,0,Normal priority,0,80883,Divorced,Gifting,2162.835,7209.45,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,29/11/2017,67,very dissatisfied,1,Active,29/11/2017,18,253441,1250000,Uncategorized
78.75822589,40 to 55,107307,1967,none,Low,651.6431427,06/01/2016,Growth,1020,14/09/2018,14/09/2018,University,14/09/2018,Homemaker,4,Male,1,1,High priority,1,71013,Married,Accumulating,1609.605,5365.35,2,Teleconference,Arabic,Arabic,Data Scientist,Increase Net Worth,Medium,14/09/2018,67,very satisfied,1,Active,14/09/2018,9,167477,150000,Personal
87.97789923,40 to 55,46177,1973,none,High,655.7658914,16/08/2017,Conserviti,1230,20/06/2018,20/06/2018,College,20/06/2018,Employed,4,Male,1,1,Low priority,1,55608,Married,Accumulating,692.655,2308.85,2,Email,English,English,Physician,Capital Acquisition,Very High,20/06/2018,67,satisfied,0,Active,20/06/2018,45,75114,300000,Food
29.43937762,65 and over,118438,1945,mail,Very High,723.6469711,20/07/2015,Aggressive,1261,31/01/2016,31/01/2016,Professional,31/01/2016,Retired,1,Female,0,0,Normal priority,0,115309,Single,Spending,1776.57,5921.9,0,In Person,English,English,Professor,Increase Net Worth,Very High,31/01/2016,67,very satisfied,1,Active,31/01/2016,34,206685,750000,Savings
63.74872809,65 and over,144563,1941,mail,Very High,726.5101565,04/11/2014,Aggressive,1317,03/05/2016,03/05/2016,Professional,03/05/2016,Retired,1,Female,0,0,Normal priority,0,107751,Divorced,Gifting,2168.445,7228.15,0,In Person,English,English,Software Developer,Retirement Planning,Very High,03/05/2016,67,very satisfied,1,Active,03/05/2016,28,246909,1250000,Savings
36.89007752,55 to 65,94591.25,1961,email,Medium,712.2647974,19/05/2016,Growth,1742,05/01/2016,05/01/2016,University,04/01/2018,Employed,4,Male,0,1,High priority,1,67815,Married,Accumulating,1418.86875,4729.5625,2,Teleconference,English,English,Data Scientist,Estate Planning,High,05/01/2016,67,satisfied,1,Inactive,04/01/2018,70,126282,1250000,Utilities
86.17910947,40 to 55,98226,1975,phone,Medium,785.8720305,13/08/2015,Growth,1876,19/06/2016,19/06/2016,College,19/06/2016,Employed,4,Male,0,1,High priority,0,109708,Married,Accumulating,1473.39,4911.3,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,Very High,19/06/2016,67,satisfied,1,Active,19/06/2016,16,148206,1250000,Food
18.41841762,55 to 65,99244,1955,none,Low,776.2994639,11/05/2016,Growth,1006,03/08/2017,03/08/2017,PhD,03/08/2017,Homemaker,1,Female,1,1,High priority,0,120620,Single,Accumulating,1488.66,4962.2,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,03/08/2017,67,very satisfied,1,Active,03/08/2017,41,169881,180000,Health
42.96846882,23 to 30,65096,1988,email,High,668.5302688,18/03/2014,Conserviti,1134,20/07/2016,20/07/2016,High School,20/07/2016,Employed,3,Male,1,1,Low priority,0,54167,Married,Accumulating,976.44,3254.8,1,Email,English,English,Lawyer,Capital Acquisition,Medium,20/07/2016,67,neutral,0,Active,20/07/2016,2,82841,300000,Recreation
84.71608288,40 to 55,65333,1973,phone,High,720.8382982,07/01/2016,Moderate,1607,04/03/2017,04/03/2017,College,04/03/2017,Employed,4,Male,0,1,Low priority,0,136059,Married,Accumulating,979.995,3266.65,2,Email,English,English,Physician,Capital Acquisition,Very High,04/03/2017,67,satisfied,1,Active,04/03/2017,47,105463,100000,Food
22.49061195,65 and over,123058,1940,email,Very High,774.7193591,31/07/2016,Aggressive,1690,12/10/2017,12/10/2017,Professional,12/10/2017,Retired,1,Female,1,0,Normal priority,0,141861,Divorced,Spending,1845.87,6152.9,0,In Person,English,English,Software Developer,Retirement Planning,Very Low,12/10/2017,67,very satisfied,0,Active,12/10/2017,59,216561,750000,Savings
82.7361562,65 and over,116438,1946,email,Very High,740.2671493,17/09/2014,Aggressive,1695,11/01/2016,11/01/2016,PhD,11/01/2016,Homemaker,1,Female,1,0,Normal priority,0,65563,Single,Spending,1746.57,5821.9,0,In Person,English,English,Professor,Increase Net Worth,Very Low,11/01/2016,67,very satisfied,1,Active,11/01/2016,38,198580,750000,Insurance
44.85884908,40 to 55,90854,1962,none,Low,726.5893571,04/08/2015,Growth,1746,30/06/2016,30/06/2016,University,30/06/2016,Employed,4,Female,1,1,High priority,1,61506,Married,Accumulating,1362.81,4542.7,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,30/06/2016,67,satisfied,0,Active,30/06/2016,55,142631,150000,Utilities
15.86406479,23 to 30,48509,1989,phone,Very High,650.5217713,01/04/2015,Conserviti,1791,14/02/2016,14/02/2016,High School,14/02/2016,Unemployed,3,Male,1,1,Low priority,1,67052,Married,Starting,727.635,2425.45,1,Email,English,English,Trades person,Education Planning,Very High,14/02/2016,67,neutral,1,Active,14/02/2016,31,56994,300000,Recreation
92.32362093,40 to 55,76900,1972,email,Medium,717.4431733,27/05/2014,Moderate,1965,28/09/2016,28/09/2016,University,28/09/2016,Employed,4,Male,1,1,High priority,0,109326,Married,Accumulating,1153.5,3845,2,Email,English,English,Accountant,Estate Planning,Medium,28/09/2016,67,satisfied,0,Active,28/09/2016,42,119900,100000,Food
46.82328909,55 to 65,117441,1960,none,Low,681.4267056,22/11/2014,Growth,1058,24/06/2016,24/06/2016,University,24/06/2016,Employed,4,Female,1,1,High priority,1,114890,Married,Accumulating,1761.615,5872.05,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Medium,24/06/2016,67,very satisfied,1,Active,24/06/2016,7,183031,180000,Health
6.003821612,40 to 55,89258,1968,none,Medium,775.3277126,09/09/2014,Growth,1081,03/04/2016,03/04/2016,University,03/04/2016,Employed,4,Male,1,1,High priority,0,140752,Married,Accumulating,1338.87,4462.9,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,03/04/2016,67,satisfied,0,Active,03/04/2016,49,140114,1250000,Personal
18.83175959,30 to 40,137796,1980,none,Low,783.5469268,01/01/2016,Growth,1209,06/07/2017,06/07/2017,College,06/07/2017,Employed,3,Male,1,0,High priority,0,45203,Married,Accumulating,2066.94,6889.8,1,Teleconference,English,English,Data Scientist,Estate Planning,Low,06/07/2017,67,satisfied,0,Active,06/07/2017,62,189496,180000,Recreation
7.481897764,65 and over,128709,1937,phone,Very High,750.8994063,06/10/2014,Aggressive,1347,16/09/2016,16/09/2016,Professional,16/09/2016,Selfemployed,1,Female,0,0,Normal priority,0,55889,Divorced,Spending,1930.635,6435.45,0,In Person,English,English,Software Developer,Retirement Planning,Very High,16/09/2016,67,very satisfied,1,Active,16/09/2016,61,229298,1250000,Giving
75.41374933,65 and over,177060,1935,email,Very High,721.9583631,08/06/2017,Aggressive,1356,05/06/2016,05/06/2016,Professional,05/06/2018,Selfemployed,2,Male,1,0,Normal priority,0,116655,Married,Gifting,2655.9,8853,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,05/06/2016,67,very dissatisfied,1,Inactive,05/06/2018,50,248383,1250000,Uncategorized
98.65979281,65 and over,125248,1947,phone,Very High,729.8445102,28/04/2014,Aggressive,1581,03/04/2016,03/04/2016,PhD,03/04/2016,Retired,1,Female,1,0,Normal priority,0,63832,Single,Spending,1878.72,6262.4,0,In Person,English,English,Professor,Increase Net Worth,Medium,03/04/2016,67,very satisfied,0,Active,03/04/2016,54,212524,750000,Insurance
29.15499817,23 to 30,65121.25,1990,mail,Very High,729.0688273,02/10/2016,Conserviti,1714,06/05/2016,06/05/2016,High School,06/05/2018,Unemployed,2,Female,1,1,Low priority,0,132721,Divorced,Starting,976.81875,3256.0625,1,Email,English,English,Trades person,Education Planning,Very High,06/05/2016,67,neutral,0,Inactive,06/05/2018,3,60510,300000,Recreation
56.8030872,65 and over,177495,1934,email,Very High,752.8676192,13/06/2016,Aggressive,1905,04/08/2016,04/08/2016,Professional,04/08/2018,Selfemployed,2,Male,1,0,Normal priority,1,138691,Married,Gifting,2662.425,8874.75,0,Video Conference,Arabic,Arabic,Software Developer,Retirement Planning,Very High,04/08/2016,67,very dissatisfied,1,Inactive,04/08/2018,44,250076,1250000,Uncategorized
91.68215754,40 to 55,86109,1972,phone,Medium,699.8787235,04/10/2015,Moderate,1985,29/01/2017,29/01/2017,College,29/01/2017,Employed,4,Male,1,1,High priority,0,121819,Married,Accumulating,1291.635,4305.45,2,Email,English,English,Accountant,Estate Planning,Low,29/01/2017,67,satisfied,1,Active,29/01/2017,26,132802,1250000,Food
29.86049848,40 to 55,83568,1976,email,Medium,682.1901358,05/09/2016,Moderate,1638,12/06/2017,12/06/2017,College,12/06/2017,Employed,4,Male,1,1,Low priority,1,112057,Married,Accumulating,1253.52,4178.4,2,Email,English,English,Physician,Capital Acquisition,Medium,12/06/2017,67,satisfied,0,Active,12/06/2017,44,122954,100000,Food
76.08240291,40 to 55,126955,1962,none,Low,775.0639575,09/02/2015,Growth,1724,04/04/2016,04/04/2016,University,04/04/2018,Employed,4,Male,0,1,High priority,1,86493,Married,Accumulating,1904.325,6347.75,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,04/04/2016,67,satisfied,0,Inactive,04/04/2018,24,160349,180000,Utilities
0.987404325,30 to 40,85542.5,1984,phone,High,707.2943838,17/02/2017,Moderate,1898,12/02/2016,12/02/2016,High School,11/02/2018,Employed,2,Female,1,1,Low priority,1,88641,Single,Accumulating,1283.1375,4277.125,1,Email,English,English,Lawyer,Capital Acquisition,Medium,12/02/2016,67,neutral,1,Inactive,11/02/2018,31,91729,300000,Recreation
65.6306185,40 to 55,114702.5,1975,none,Medium,746.1731052,07/09/2015,Growth,1960,14/09/2016,14/09/2016,College,14/09/2018,Employed,3,Female,1,1,High priority,0,93963,Single,Accumulating,1720.5375,5735.125,2,Email,English,English,Physician,Capital Acquisition,Very High,14/09/2016,67,satisfied,0,Inactive,14/09/2018,75,130902,1250000,Food
0.047753044,23 to 30,49272,1987,email,Very High,760.0195344,25/07/2015,Conserviti,1104,28/06/2018,28/06/2018,High School,28/06/2018,Employed,3,Male,1,1,Low priority,1,64521,Married,Starting,739.08,2463.6,1,Email,English,English,Trades person,Education Planning,Very High,28/06/2018,67,neutral,0,Active,28/06/2018,31,60080,300000,Recreation
18.8264247,23 to 30,79013.75,1993,email,Very High,650.749018,10/12/2015,Conserviti,1609,13/05/2016,13/05/2016,High School,13/05/2018,Unemployed,2,Female,0,1,Low priority,0,110175,Divorced,Starting,1185.20625,3950.6875,1,Email,Arabic,Arabic,Trades person,Education Planning,Medium,13/05/2016,67,neutral,1,Inactive,13/05/2018,71,75496,300000,Recreation
50.34859256,23 to 30,59056,1989,none,Very High,680.0977209,19/04/2017,Conserviti,1738,15/04/2018,15/04/2018,High School,15/04/2018,Employed,3,Male,1,1,Low priority,1,94113,Married,Starting,885.84,2952.8,1,Email,English,English,Lawyer,Education Planning,Very High,15/04/2018,67,neutral,1,Active,15/04/2018,56,72708,300000,Recreation
