ASSETS,CUSTOMER_ID,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
84814,1569,300000,Food
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
172768,1570,180000,Utilities
144754,1571,150000,Health
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
198939,1572,750000,Savings
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
62502,1573,300000,Recreation
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
168697,1574,180000,Transportaion
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
165402,1575,180000,Health
187632,1576,80000,Insurance
187632,1576,80000,Insurance
187632,1576,80000,Insurance
133315,1577,1250000,Housing
133315,1577,1250000,Housing
133315,1577,1250000,Housing
133315,1577,1250000,Housing
133315,1577,1250000,Housing
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
165631,1578,180000,Health
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
242104,1579,1250000,Uncategorized
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
214945,1580,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
212524,1581,750000,Insurance
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
80447,1582,300000,Recreation
102743,1583,300000,Recreation
102743,1583,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97951,1584,300000,Recreation
97609,1585,100000,Food
97609,1585,100000,Food
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
139336,1586,150000,Transportaion
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
62627,1587,300000,Recreation
211423,1588,750000,Transportaion
211423,1588,750000,Transportaion
211423,1588,750000,Transportaion
211423,1588,750000,Transportaion
211423,1588,750000,Transportaion
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
124012,1589,100000,Recreation
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
249308,1590,1250000,Uncategorized
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
88900,1591,300000,Recreation
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
245248,1592,1250000,Uncategorized
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
209458,1593,750000,Insurance
86303,1594,300000,Housing
86303,1594,300000,Housing
86303,1594,300000,Housing
86303,1594,300000,Housing
