ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,MANAGEMENT_FEES,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE, ,  
82891.15194,445.2428605,1410,30/04/2016,836.2606618,473.7653881,TRUE,29,10/04/2016,73112,10/04/2016,101312,Now Prove It,10/04/2016,163.3087443,379.6318572,446.8590546,RetirementBrokerage,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client,0,950.5883723,945.6980047,301.0119793,,
82891.15194,139.305276,1410,30/04/2016,46.82453014,413.1348975,TRUE,4,10/04/2016,124424,10/04/2016,138384,More Generous Investing,10/04/2016,984.7641299,644.3628557,196.3133758,RetirementPlan,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client,0,670.8732252,21.89875326,613.9008408,,
82891.15194,921.8276343,1410,30/04/2016,644.8330632,39.65216151,FALSE,0,,109175,,75641,,21/04/2018,314.0206036,428.3458232,588.343161,ManagedPortfolio,TRUE,FALSE,2,01/04/2016,Inactive,10/04/2016,Inactive Client,0,320.8679013,430.1563794,52.91341971,,
82891.15194,147.3571925,1410,30/04/2016,266.3894782,738.9146015,TRUE,118,10/04/2016,143599,10/04/2016,126446,Now Prove It,10/04/2016,906.8479118,505.6782925,467.4170135,RetirementBasic,TRUE,TRUE,4,01/04/2016,Active,10/04/2016,Active Client,0,135.8709214,463.9762778,738.2180069,,
19767.64404,677.0854184,1411,31/03/2017,814.2470459,604.5044493,TRUE,74,21/03/2017,46130,21/03/2017,140050,Wealth Comes in Many Forms,21/03/2017,427.7480808,346.4944288,536.9846516,Cash,TRUE,TRUE,3,01/03/2017,Active,21/03/2017,Active Client,0,426.3566237,857.2007612,900.9439477,,
19767.64404,764.3350936,1411,31/03/2017,698.1296349,72.34864148,TRUE,63,21/03/2017,54224,21/03/2017,142599,Now Prove It,21/03/2017,839.7016727,157.6969293,618.1300563,Brokerage,TRUE,TRUE,1,01/03/2017,Active,21/03/2017,Active Client,0,51.60899894,762.1865232,103.8465741,,
19767.64404,524.6473218,1411,31/03/2017,514.2691637,447.7223045,FALSE,0,,92338,,96503,,19/02/2018,86.56844808,277.273975,558.1786345,Savings,TRUE,FALSE,5,01/03/2017,Inactive,21/03/2017,Inactive Client,0,43.36825655,343.0749409,12.70316228,,
19767.64404,1.976933922,1411,31/03/2017,441.7283174,32.30909162,FALSE,0,,95807,,105575,,11/08/2017,212.4093427,242.7195328,924.6931824,Education,TRUE,FALSE,2,01/03/2017,Inactive,21/03/2017,Inactive Client,0,165.6039496,605.3083686,844.4705637,,
19767.64404,45.12930832,1411,31/03/2017,732.0389507,593.8293273,TRUE,122,,87165,,130598,,21/08/2018,288.7105273,623.8247965,356.9723579,FinancialPlan,TRUE,FALSE,5,01/03/2017,Inactive,21/03/2017,Inactive Client,0,334.857981,491.2970558,781.9016513,,
19767.64404,870.9300099,1411,31/03/2017,415.2407531,18.39899812,FALSE,0,,116221,,134716,,17/02/2018,681.0841398,834.2848386,414.6257905,RetirementBrokerage,TRUE,FALSE,5,01/03/2017,Inactive,21/03/2017,Inactive Client,0,613.9099421,514.0932915,631.7661964,,
55101.38227,684.6985321,1412,29/02/2016,756.2996351,735.888176,TRUE,52,10/02/2016,115892,10/02/2016,80101,More Generous Investing,10/02/2016,481.219696,884.627234,633.6436536,Savings,TRUE,TRUE,3,01/02/2016,Active,10/02/2016,Active Client,0,353.1668772,611.3771612,750.5395411,,
55101.38227,909.4741623,1412,29/02/2016,408.4864816,402.8015735,TRUE,13,10/02/2016,111524,10/02/2016,109653,More Generous Investing,10/02/2016,135.3812918,808.477172,171.4582152,RetirementBasic,TRUE,TRUE,0,01/02/2016,Active,10/02/2016,Active Client,0,936.2539548,369.9871474,591.0894982,,
127503.6826,271.4892978,1413,31/01/2016,246.3039502,674.8985479,TRUE,119,,122537,,70876,,29/05/2016,882.485929,749.4295955,998.122958,Cash,TRUE,FALSE,1,01/01/2016,Inactive,11/01/2016,Inactive Client,0,608.5274731,234.0514783,786.5142832,,
127503.6826,352.6398942,1413,31/01/2016,359.4630732,513.8897316,TRUE,106,11/01/2016,47166,11/01/2016,141216,Wealth Comes in Many Forms,11/01/2016,455.1436152,928.4203429,360.8524009,Brokerage,TRUE,TRUE,4,01/01/2016,Active,11/01/2016,Active Client,0,87.19061052,262.1080782,832.8080705,,
127503.6826,796.6476167,1413,31/01/2016,737.2232684,133.6294785,TRUE,111,,120496,,72165,,11/03/2016,436.6482094,672.3501081,821.2998184,Savings,TRUE,FALSE,5,01/01/2016,Inactive,11/01/2016,Inactive Client,0,550.124183,977.3704666,344.2875461,,
127503.6826,667.4279557,1413,31/01/2016,901.4508099,970.8877088,FALSE,0,,137025,,104734,,08/04/2017,923.5442827,746.5287888,734.0527469,Education,TRUE,FALSE,3,01/01/2016,Inactive,11/01/2016,Inactive Client,0,976.8412005,266.1002542,404.3044378,,
127503.6826,978.1123668,1413,31/01/2016,743.8347066,990.1327013,TRUE,4,11/01/2016,131468,11/01/2016,78981,More Generous Investing,11/01/2016,259.3104016,41.59790435,237.380357,FinancialPlan,TRUE,TRUE,1,01/01/2016,Active,11/01/2016,Active Client,0,389.7669245,437.2172505,929.0910921,,
127503.6826,422.4410559,1413,31/01/2016,515.794463,940.9242342,TRUE,144,11/01/2016,80393,11/01/2016,58369,The Best Things in Life Are Not Fees,11/01/2016,56.850481,935.9806358,112.4610057,RetirementBrokerage,TRUE,TRUE,5,01/01/2016,Active,11/01/2016,Active Client,0,189.0973837,253.4196378,278.4621234,,
127503.6826,540.4380174,1413,31/01/2016,783.9010709,93.34020116,TRUE,113,11/01/2016,80751,11/01/2016,67166,Wealth Comes in Many Forms,11/01/2016,748.7535611,114.7265985,86.0404206,RetirementPlan,TRUE,TRUE,1,01/01/2016,Active,11/01/2016,Active Client,0,849.462181,603.447151,70.61245793,,
432.2172791,238.8702606,1414,30/09/2018,425.7926711,754.1113122,TRUE,20,13/09/2016,48497,13/09/2016,60730,Now Prove It,13/09/2016,157.4459762,558.0581774,203.1389758,FinancialPlan,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client,0,489.1394186,922.4244523,956.2341396,,
432.2172791,486.7125086,1414,30/09/2018,178.3921968,353.519891,TRUE,38,13/09/2016,45075,13/09/2016,110363,Now Prove It,13/09/2016,227.5113562,37.47472915,975.1333587,RetirementBrokerage,TRUE,TRUE,0,01/09/2018,Active,13/09/2018,Active Client,0,783.9246168,346.2783088,123.1764245,,
432.2172791,440.0403022,1414,30/09/2018,393.9365199,720.6467027,TRUE,125,13/09/2016,87232,13/09/2016,109368,The Best Things in Life Are Not Fees,13/09/2016,696.8998516,712.9365585,697.8548341,RetirementPlan,TRUE,TRUE,5,01/09/2018,Active,13/09/2018,Active Client,0,206.0854968,403.3750529,436.1601029,,
432.2172791,319.122604,1414,30/09/2018,244.3241787,878.9478055,TRUE,123,,74456,,76849,,02/12/2016,120.9562244,508.1201372,373.4316458,ManagedPortfolio,TRUE,FALSE,0,01/09/2018,Inactive,13/09/2018,Inactive Client,0,695.682987,313.59731,848.4055451,,
432.2172791,559.5493542,1414,30/09/2018,456.9391701,419.3442898,FALSE,0,,57147,,134116,,09/02/2017,830.2866487,892.8212337,237.3444089,RetirementBasic,TRUE,FALSE,4,01/09/2018,Inactive,13/09/2018,Inactive Client,0,169.5467562,536.2003417,366.3088321,,
12090.33104,715.006574,1415,31/08/2016,984.637859,683.0560883,FALSE,0,,119812,,95944,,26/07/2017,292.4599655,750.1198519,966.0618338,Cash,TRUE,FALSE,0,01/07/2016,Inactive,01/08/2016,Inactive Client,0,440.6162804,818.0161937,526.5364692,,
12090.33104,883.9391687,1415,31/08/2016,809.2239555,74.10672433,TRUE,148,,73574,,48235,,20/04/2017,497.2982648,781.9413857,480.5445338,Brokerage,TRUE,FALSE,2,01/07/2016,Inactive,01/08/2016,Inactive Client,0,868.5255742,909.0445462,788.3802624,,
12090.33104,63.24922589,1415,31/08/2016,512.7756983,462.0515867,TRUE,44,01/08/2016,49369,01/08/2016,79736,More Generous Investing,01/08/2016,78.53165762,676.9117901,322.6048536,RetirementBrokerage,TRUE,TRUE,2,01/07/2016,Active,01/08/2016,Active Client,0,150.0563448,403.4172458,758.095287,,
12090.33104,278.739086,1415,31/08/2016,216.6032295,413.3467689,TRUE,108,,62645,,112713,,08/11/2017,730.3303446,128.7305941,605.2227684,RetirementPlan,TRUE,FALSE,5,01/07/2016,Inactive,01/08/2016,Inactive Client,0,868.8393633,469.1664575,196.7240524,,
12090.33104,355.0661801,1415,31/08/2016,445.1208965,818.0188197,FALSE,0,,118490,,110445,,24/03/2018,203.2324358,707.2108857,964.6272772,ManagedPortfolio,TRUE,FALSE,3,01/07/2016,Inactive,01/08/2016,Inactive Client,0,298.2233261,547.77533,763.6797637,,
12090.33104,709.7790028,1415,31/08/2016,599.7760415,662.3670648,FALSE,0,,111446,,107820,,08/01/2018,338.0468419,710.84749,310.581907,RetirementBasic,TRUE,FALSE,4,01/07/2016,Inactive,01/08/2016,Inactive Client,0,871.3349758,855.7979796,771.2010972,,
55760.31863,111.2208104,1416,29/02/2016,849.2052672,223.8981477,TRUE,112,14/02/2016,113800,14/02/2016,131722,Now Prove It,14/02/2016,810.1981869,574.9079856,120.8076148,Cash,TRUE,TRUE,1,01/02/2016,Active,14/02/2016,Active Client,0,982.4061182,151.8444818,664.2668169,,
55760.31863,592.6578519,1416,29/02/2016,337.219679,847.3387711,TRUE,28,14/02/2016,122302,14/02/2016,114369,Wealth Comes in Many Forms,14/02/2016,136.9368255,978.4912528,79.11808685,Brokerage,TRUE,TRUE,4,01/02/2016,Active,14/02/2016,Active Client,0,515.1044835,635.8059571,743.6936746,,
64146.82268,307.6422701,1417,30/06/2017,408.8026698,810.5010435,TRUE,16,13/06/2017,53423,13/06/2017,107921,Now Prove It,13/06/2017,99.73742094,398.5230066,769.9962885,Savings,TRUE,TRUE,5,01/06/2017,Active,13/06/2017,Active Client,0,919.2957727,332.816617,715.2964108,,
64146.82268,463.4765171,1417,30/06/2017,43.88983527,338.8866415,FALSE,0,,128061,,112432,,18/01/2018,549.1213608,106.3592413,409.9155514,Education,TRUE,FALSE,4,01/06/2017,Inactive,13/06/2017,Inactive Client,0,536.6944632,385.8027051,558.0797814,,
64146.82268,128.7346497,1417,30/06/2017,886.5770947,230.0781181,TRUE,128,13/06/2017,50191,13/06/2017,139149,A Loan With A View,13/06/2017,613.5730828,484.8426746,641.9006342,FinancialPlan,TRUE,TRUE,4,01/06/2017,Active,13/06/2017,Active Client,0,23.82465188,273.4047175,699.0408826,,
64146.82268,9.560144865,1417,30/06/2017,347.120422,330.7971806,TRUE,47,13/06/2017,50718,13/06/2017,49502,Now Prove It,13/06/2017,686.3479885,482.7041469,771.8380597,RetirementBasic,TRUE,TRUE,3,01/06/2017,Active,13/06/2017,Active Client,0,23.93614216,744.9503758,344.0433761,,
29668.24813,923.2167915,1418,31/12/2017,266.5067134,828.2221405,TRUE,125,18/12/2017,120786,18/12/2017,81945,A Loan With A View,18/12/2017,572.1721758,134.0734187,156.7272434,Cash,TRUE,TRUE,4,01/12/2017,Active,18/12/2017,Active Client,0,447.5120439,301.7469925,447.7274607,,
29668.24813,172.8476818,1418,31/12/2017,849.4590027,536.2129448,TRUE,11,18/12/2017,121247,18/12/2017,65528,More Generous Investing,18/12/2017,692.4415283,490.4771384,467.4988471,Brokerage,TRUE,TRUE,1,01/12/2017,Active,18/12/2017,Active Client,0,276.8279746,955.5194062,561.4689768,,
29668.24813,588.8966246,1418,31/12/2017,718.8670823,152.9578787,FALSE,0,,69373,,124249,,29/07/2018,862.4928523,351.7846301,951.0255743,Savings,TRUE,FALSE,4,01/12/2017,Inactive,18/12/2017,Inactive Client,0,997.9908052,185.7591059,447.9577807,,
29668.24813,899.5957878,1418,31/12/2017,76.55981892,672.1549328,FALSE,0,,134669,,75391,,24/08/2018,14.20363969,927.5223947,436.1717856,Education,TRUE,FALSE,1,01/12/2017,Inactive,18/12/2017,Inactive Client,0,93.37264857,852.0149466,390.6745194,,
29668.24813,114.9984799,1418,31/12/2017,657.5414881,828.0061969,FALSE,0,,135617,,105559,,26/09/2018,869.4513924,438.2284506,915.6091431,FinancialPlan,TRUE,FALSE,5,01/12/2017,Inactive,18/12/2017,Inactive Client,0,885.2671298,127.0845335,184.7102248,,
29668.24813,535.6408395,1418,31/12/2017,873.3980681,554.7727705,TRUE,131,,73294,,144789,,25/12/2017,929.0255027,600.8403522,213.7277649,RetirementBrokerage,TRUE,FALSE,2,01/12/2017,Inactive,18/12/2017,Inactive Client,0,457.9797646,763.0757709,507.1063252,,
29668.24813,242.5390204,1418,31/12/2017,425.1110866,138.3721773,FALSE,0,,79046,,96800,,30/03/2018,682.9056762,734.9244558,406.8524078,RetirementPlan,TRUE,FALSE,4,01/12/2017,Inactive,18/12/2017,Inactive Client,0,208.3156512,326.817305,344.5540406,,
29668.24813,645.4650542,1418,31/12/2017,264.2438522,646.1524333,FALSE,0,,136493,,105377,,04/08/2018,589.3498814,112.6532723,842.6935986,ManagedPortfolio,TRUE,FALSE,1,01/12/2017,Inactive,18/12/2017,Inactive Client,0,932.4635837,803.2459717,73.42394785,,
2478.475536,95.79706487,1419,30/06/2018,979.7040826,891.5010298,TRUE,56,23/06/2016,128659,23/06/2016,114471,More Generous Investing,23/06/2016,235.5859395,288.1524253,972.1178181,Brokerage,TRUE,TRUE,5,01/06/2018,Active,23/06/2018,Active Client,0,592.3759589,140.0359876,189.6366106,,
2478.475536,89.79236887,1419,30/06/2018,287.2847533,480.9966499,TRUE,9,23/06/2016,55743,23/06/2016,119322,More Generous Investing,23/06/2016,551.1464718,390.9457408,563.6590382,FinancialPlan,TRUE,TRUE,1,01/06/2018,Active,23/06/2018,Active Client,0,32.25377752,970.2482227,689.3494109,,
2478.475536,584.1968402,1419,30/06/2018,617.220611,656.2725556,TRUE,50,23/06/2016,82967,23/06/2016,104386,Now Prove It,23/06/2016,962.1042765,467.3149586,788.022315,RetirementBrokerage,TRUE,TRUE,4,01/06/2018,Active,23/06/2018,Active Client,0,253.0064013,926.9663997,975.5375095,,
2478.475536,341.3712263,1419,30/06/2018,566.1912536,519.3713529,TRUE,142,23/06/2016,110654,23/06/2016,71118,The Best Things in Life Are Not Fees,23/06/2016,952.2721585,291.7494213,556.2141208,RetirementPlan,TRUE,TRUE,4,01/06/2018,Active,23/06/2018,Active Client,0,876.2797261,404.2666623,711.0038982,,
5713.934926,686.9906697,1420,31/08/2016,3.557458247,131.54331,TRUE,63,28/08/2016,104570,28/08/2016,92010,Now Prove It,28/08/2016,155.8215945,889.2186901,908.1724052,FinancialPlan,TRUE,TRUE,5,01/08/2016,Active,28/08/2016,Active Client,0,101.7509895,605.2200813,853.8989274,,
5713.934926,29.37592223,1420,31/08/2016,0.424402521,132.8249215,FALSE,0,,115241,,78487,,17/10/2016,191.7072688,30.26770048,688.2158563,RetirementBrokerage,TRUE,FALSE,2,01/08/2016,Inactive,28/08/2016,Inactive Client,0,334.178837,110.7518528,958.646274,,
5713.934926,430.136019,1420,31/08/2016,810.0913008,159.3341951,FALSE,0,,132618,,93847,,09/05/2017,415.3615122,568.8945329,727.0562383,RetirementPlan,TRUE,FALSE,5,01/08/2016,Inactive,28/08/2016,Inactive Client,0,473.3439535,5.489806335,942.575588,,
5713.934926,399.6424124,1420,31/08/2016,189.2423948,248.3522052,FALSE,0,,144275,,76192,,08/01/2017,928.8716875,232.6708735,498.5463197,ManagedPortfolio,TRUE,FALSE,4,01/08/2016,Inactive,28/08/2016,Inactive Client,0,36.0158646,883.8699739,0.13242117,,
5713.934926,656.4104647,1420,31/08/2016,394.142512,545.4678886,FALSE,0,,110603,,143556,,26/03/2017,91.39446965,567.862667,712.4363013,RetirementBasic,TRUE,FALSE,1,01/08/2016,Inactive,28/08/2016,Inactive Client,0,889.7854873,900.7873965,556.827881,,
5910.646306,161.1369037,1421,31/07/2018,661.3584263,228.7011018,TRUE,137,,115089,,124521,,23/07/2018,373.4516932,0.33178384,975.0284972,Cash,TRUE,FALSE,2,01/07/2018,Inactive,23/07/2018,Inactive Client,0,694.6610896,307.501484,43.14439313,,
5910.646306,281.177014,1421,31/07/2018,741.0547244,653.4378012,TRUE,122,,89944,,64894,,22/09/2018,132.3963823,195.270264,734.5301517,Brokerage,TRUE,FALSE,3,01/07/2018,Inactive,23/07/2018,Inactive Client,0,68.90267589,159.2905173,796.365416,,
5910.646306,214.8572904,1421,31/07/2018,456.3428056,516.0524026,TRUE,15,23/07/2018,96745,23/07/2018,131303,More Generous Investing,23/07/2018,221.5858538,720.8748221,140.7778574,FinancialPlan,TRUE,TRUE,2,01/07/2018,Active,23/07/2018,Active Client,0,351.9096969,52.70163054,445.6167114,,
5910.646306,459.130466,1421,31/07/2018,111.1820483,865.1677437,TRUE,130,23/07/2018,88743,23/07/2018,76985,A Loan With A View,23/07/2018,351.2989676,611.3698903,84.14839547,RetirementBrokerage,TRUE,TRUE,1,01/07/2018,Active,23/07/2018,Active Client,0,538.0220119,867.2044806,610.4977394,,
5910.646306,654.928793,1421,31/07/2018,842.0974404,392.000339,TRUE,110,23/07/2018,95128,23/07/2018,47049,The Best Things in Life Are Not Fees,23/07/2018,515.2292113,458.6148282,569.9325746,RetirementPlan,TRUE,TRUE,5,01/07/2018,Active,23/07/2018,Active Client,0,858.443842,921.4256908,714.3815053,,
23023.77593,563.762724,1422,28/02/2018,350.2925982,501.5368818,TRUE,33,05/02/2018,112052,05/02/2018,140502,More Generous Investing,05/02/2018,216.4012505,797.1528679,276.7960958,Cash,TRUE,TRUE,4,01/02/2018,Active,05/02/2018,Active Client,0,743.3022076,552.7808762,859.4897537,,
23023.77593,382.5819237,1422,28/02/2018,389.4062503,359.1834398,TRUE,15,05/02/2018,82868,05/02/2018,85165,More Generous Investing,05/02/2018,839.7831981,535.2299068,986.8785678,Brokerage,TRUE,TRUE,1,01/02/2018,Active,05/02/2018,Active Client,0,341.8768198,480.2229745,801.1266152,,
23023.77593,993.5739621,1422,28/02/2018,323.6223833,741.0646344,FALSE,0,,144485,,116974,,18/07/2018,790.2150903,638.3974218,724.7931279,Savings,TRUE,FALSE,4,01/02/2018,Inactive,05/02/2018,Inactive Client,0,269.1974209,418.2197856,45.41548543,,
12190.34714,162.6376758,1423,31/08/2018,448.8270868,894.3396752,TRUE,34,20/08/2018,55410,20/08/2018,126881,More Generous Investing,20/08/2018,692.2646935,457.673833,544.4468774,Cash,TRUE,TRUE,4,01/08/2018,Active,20/08/2018,Active Client,0,412.672698,565.4027353,82.55925069,,
12190.34714,153.6812372,1423,31/08/2018,509.9370297,494.1778663,TRUE,116,,127099,,112851,,05/09/2018,810.4408733,741.6347267,581.6031471,Brokerage,TRUE,FALSE,1,01/08/2018,Inactive,20/08/2018,Inactive Client,0,801.8141622,663.9579082,137.362648,,
12190.34714,275.4061759,1423,31/08/2018,6.419523499,805.9373582,TRUE,100,20/08/2018,105229,20/08/2018,121786,A Loan With A View,20/08/2018,422.8391958,104.3326983,939.7597587,Savings,TRUE,TRUE,2,01/08/2018,Active,20/08/2018,Active Client,0,689.9750814,991.3235895,257.4885945,,
12190.34714,662.9008389,1423,31/08/2018,7.954408098,919.5670519,TRUE,126,20/08/2018,93575,20/08/2018,71554,The Best Things in Life Are Not Fees,20/08/2018,993.983964,547.6762129,770.5200924,Education,TRUE,TRUE,3,01/08/2018,Active,20/08/2018,Active Client,0,400.3109649,983.7804648,377.8162312,,
19536.18461,608.322156,1424,31/05/2017,599.9200144,421.8654383,TRUE,47,20/05/2017,143457,20/05/2017,68306,More Generous Investing,20/05/2017,813.2732623,328.6397272,664.2356075,FinancialPlan,TRUE,TRUE,1,01/05/2017,Active,20/05/2017,Active Client,0,541.8423501,958.2849715,556.8872626,,
19536.18461,974.4974849,1424,31/05/2017,464.6294801,775.0982687,FALSE,0,,108516,,130214,,21/06/2018,422.3972111,964.9806621,221.1200138,RetirementBrokerage,TRUE,FALSE,0,01/05/2017,Inactive,20/05/2017,Inactive Client,0,240.7897804,45.10347528,691.6861489,,
19536.18461,955.1310302,1424,31/05/2017,635.1076704,77.2490579,TRUE,129,20/05/2017,62256,20/05/2017,102219,The Best Things in Life Are Not Fees,20/05/2017,536.0556819,541.7208816,480.0083252,RetirementPlan,TRUE,TRUE,2,01/05/2017,Active,20/05/2017,Active Client,0,986.7156413,287.6702699,168.8900817,,
19536.18461,499.8486956,1424,31/05/2017,920.6135981,685.1732436,TRUE,150,20/05/2017,100206,20/05/2017,68581,The Best Things in Life Are Not Fees,20/05/2017,759.2234224,361.0492723,613.7995891,ManagedPortfolio,TRUE,TRUE,0,01/05/2017,Active,20/05/2017,Active Client,0,520.9064767,762.45367,201.6328269,,
19536.18461,302.3415442,1424,31/05/2017,547.7537241,298.3290749,FALSE,0,,57586,,93631,,04/08/2017,263.022869,796.5609438,769.0638105,RetirementBasic,TRUE,FALSE,4,01/05/2017,Inactive,20/05/2017,Inactive Client,0,268.1814024,276.7326432,972.9179678,,
37705.16009,227.9363133,1425,30/06/2017,411.1417058,341.8750668,TRUE,136,,121621,,74527,,18/12/2017,75.33053075,123.560549,355.6044912,Cash,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client,0,242.7908926,78.4661689,961.2518181,,
37705.16009,413.2263529,1425,30/06/2017,235.5905343,35.46344106,TRUE,132,,70130,,108403,,02/03/2018,910.4746437,333.5677239,433.4888415,Brokerage,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client,0,296.8849942,735.8309669,583.3866129,,
37705.16009,652.0493513,1425,30/06/2017,473.5547393,187.2908022,TRUE,16,01/06/2017,115325,01/06/2017,59083,More Generous Investing,01/06/2017,172.8249171,820.8071469,667.4853667,RetirementBrokerage,TRUE,TRUE,1,01/05/2017,Active,01/06/2017,Active Client,0,999.6086387,520.0499335,469.1289088,,
37705.16009,760.7690438,1425,30/06/2017,732.7270971,612.0552228,TRUE,65,01/06/2017,78913,01/06/2017,88533,A Loan With A View,01/06/2017,407.8151029,178.5362353,194.9964656,RetirementPlan,TRUE,TRUE,5,01/05/2017,Active,01/06/2017,Active Client,0,515.6088699,54.65535344,701.6949452,,
37705.16009,631.487093,1425,30/06/2017,248.7277735,484.3457273,FALSE,0,,107264,,90983,,12/07/2017,429.1727719,405.2985563,856.067253,ManagedPortfolio,TRUE,FALSE,5,01/05/2017,Inactive,01/06/2017,Inactive Client,0,984.3745008,527.8512997,917.3552252,,
37705.16009,411.6459643,1425,30/06/2017,442.8500806,934.5829233,TRUE,31,01/06/2017,73229,01/06/2017,126852,Wealth Comes in Many Forms,01/06/2017,317.531741,225.4409824,761.6373333,RetirementBasic,TRUE,TRUE,1,01/05/2017,Active,01/06/2017,Active Client,0,270.7599108,243.247576,738.6642807,,
3059.646579,778.2688904,1426,30/09/2018,17.03674214,855.1396036,TRUE,29,04/09/2018,142922,04/09/2018,91003,More Generous Investing,04/09/2018,419.5083601,107.0309158,455.22939,FinancialPlan,TRUE,TRUE,0,01/09/2018,Active,04/09/2018,Active Client,0,536.7801867,895.8798182,271.8925435,,
3059.646579,430.4211886,1426,30/09/2018,824.0863595,889.6359645,TRUE,50,04/09/2018,142305,04/09/2018,63340,A Loan With A View,04/09/2018,842.5461578,664.5633511,757.6348053,RetirementBrokerage,TRUE,TRUE,2,01/09/2018,Active,04/09/2018,Active Client,0,869.7049958,84.56428162,932.3667959,,
